"GeneID","BCK_eIF4E_RIP_2016.csv~1","JC list_4E interaction proteins.csv~1","MG_eIF4E_OE_DSG_2018.csv~1"
"ENSG00000253537","BCK_eIF4E_RIP_2016.csv~1.3504",NA,NA
"ENSG00000253729","BCK_eIF4E_RIP_2016.csv~1.154",NA,"MG_eIF4E_OE_DSG_2018.csv~1.158"
"ENSG00000253731","BCK_eIF4E_RIP_2016.csv~1.3778",NA,NA
"ENSG00000253846","BCK_eIF4E_RIP_2016.csv~1.2627",NA,NA
"ENSG00000253873","BCK_eIF4E_RIP_2016.csv~1.3482",NA,NA
"ENSG00000253910","BCK_eIF4E_RIP_2016.csv~1.3264",NA,NA
"ENSG00000253953","BCK_eIF4E_RIP_2016.csv~1.3549",NA,NA
"ENSG00000254087","BCK_eIF4E_RIP_2016.csv~1.50",NA,NA
"ENSG00000254122","BCK_eIF4E_RIP_2016.csv~1.3632",NA,NA
"ENSG00000254505","BCK_eIF4E_RIP_2016.csv~1.2679",NA,NA
"ENSG00000254635","BCK_eIF4E_RIP_2016.csv~1.1134",NA,NA
"ENSG00000254838","BCK_eIF4E_RIP_2016.csv~1.1406",NA,NA
"ENSG00000254901","BCK_eIF4E_RIP_2016.csv~1.2176",NA,NA
"ENSG00000254995","BCK_eIF4E_RIP_2016.csv~1.3581",NA,NA
"ENSG00000255103","BCK_eIF4E_RIP_2016.csv~1.1118",NA,NA
"ENSG00000255419","BCK_eIF4E_RIP_2016.csv~1.3567",NA,NA
"ENSG00000255571","BCK_eIF4E_RIP_2016.csv~1.2492",NA,NA
"ENSG00000255823","BCK_eIF4E_RIP_2016.csv~1.3649",NA,NA
"ENSG00000256061","BCK_eIF4E_RIP_2016.csv~1.2029",NA,NA
"ENSG00000256269","BCK_eIF4E_RIP_2016.csv~1.893",NA,"MG_eIF4E_OE_DSG_2018.csv~1.423"
"ENSG00000256453","BCK_eIF4E_RIP_2016.csv~1.3562",NA,NA
"ENSG00000256618","BCK_eIF4E_RIP_2016.csv~1.3403",NA,NA
"ENSG00000257093","BCK_eIF4E_RIP_2016.csv~1.1089",NA,NA
"ENSG00000257122","BCK_eIF4E_RIP_2016.csv~1.726",NA,NA
"ENSG00000257704","BCK_eIF4E_RIP_2016.csv~1.3615",NA,NA
"ENSG00000257727","BCK_eIF4E_RIP_2016.csv~1.1556",NA,NA
"ENSG00000257923","BCK_eIF4E_RIP_2016.csv~1.737",NA,NA
"ENSG00000257950","BCK_eIF4E_RIP_2016.csv~1.2137",NA,NA
"ENSG00000258366","BCK_eIF4E_RIP_2016.csv~1.3544",NA,NA
"ENSG00000258388","BCK_eIF4E_RIP_2016.csv~1.3714",NA,NA
"ENSG00000259120","BCK_eIF4E_RIP_2016.csv~1.3748",NA,NA
"ENSG00000259205","BCK_eIF4E_RIP_2016.csv~1.3489",NA,NA
"ENSG00000259384","BCK_eIF4E_RIP_2016.csv~1.3826",NA,NA
"ENSG00000259958","BCK_eIF4E_RIP_2016.csv~1.2531",NA,NA
"ENSG00000260099","BCK_eIF4E_RIP_2016.csv~1.3202",NA,NA
"ENSG00000260117","BCK_eIF4E_RIP_2016.csv~1.2188",NA,NA
"ENSG00000260245","BCK_eIF4E_RIP_2016.csv~1.75",NA,NA
"ENSG00000260384","BCK_eIF4E_RIP_2016.csv~1.3114",NA,NA
"ENSG00000260533","BCK_eIF4E_RIP_2016.csv~1.3077",NA,NA
"ENSG00000260623","BCK_eIF4E_RIP_2016.csv~1.2695",NA,NA
"ENSG00000260692","BCK_eIF4E_RIP_2016.csv~1.965",NA,NA
"ENSG00000260703","BCK_eIF4E_RIP_2016.csv~1.3814",NA,NA
"ENSG00000260753","BCK_eIF4E_RIP_2016.csv~1.2562",NA,NA
"ENSG00000260873","BCK_eIF4E_RIP_2016.csv~1.489",NA,NA
"ENSG00000260950","BCK_eIF4E_RIP_2016.csv~1.3745",NA,NA
"ENSG00000261023","BCK_eIF4E_RIP_2016.csv~1.1797",NA,NA
"ENSG00000261074","BCK_eIF4E_RIP_2016.csv~1.1547",NA,NA
"ENSG00000261109","BCK_eIF4E_RIP_2016.csv~1.85",NA,NA
"ENSG00000261132","BCK_eIF4E_RIP_2016.csv~1.1255",NA,NA
"ENSG00000261221","BCK_eIF4E_RIP_2016.csv~1.3164",NA,NA
"ENSG00000261230","BCK_eIF4E_RIP_2016.csv~1.247",NA,NA
"ENSG00000261306","BCK_eIF4E_RIP_2016.csv~1.3099",NA,NA
"ENSG00000261373","BCK_eIF4E_RIP_2016.csv~1.2818",NA,NA
"ENSG00000261408","BCK_eIF4E_RIP_2016.csv~1.3435",NA,NA
"ENSG00000261443","BCK_eIF4E_RIP_2016.csv~1.2597",NA,NA
"ENSG00000261493","BCK_eIF4E_RIP_2016.csv~1.2943",NA,NA
"ENSG00000261721","BCK_eIF4E_RIP_2016.csv~1.2115",NA,NA
"ENSG00000261832","BCK_eIF4E_RIP_2016.csv~1.1736",NA,NA
"ENSG00000261893","BCK_eIF4E_RIP_2016.csv~1.2602",NA,NA
"ENSG00000261934","BCK_eIF4E_RIP_2016.csv~1.3515",NA,NA
"ENSG00000262180","BCK_eIF4E_RIP_2016.csv~1.3480",NA,NA
"ENSG00000262209","BCK_eIF4E_RIP_2016.csv~1.3594",NA,NA
"ENSG00000262246","BCK_eIF4E_RIP_2016.csv~1.3633",NA,NA
"ENSG00000262377","BCK_eIF4E_RIP_2016.csv~1.2594",NA,NA
"ENSG00000262484","BCK_eIF4E_RIP_2016.csv~1.3773",NA,NA
"ENSG00000262509","BCK_eIF4E_RIP_2016.csv~1.276",NA,NA
"ENSG00000262576","BCK_eIF4E_RIP_2016.csv~1.3242",NA,NA
"ENSG00000262621","BCK_eIF4E_RIP_2016.csv~1.2612",NA,NA
"ENSG00000262666","BCK_eIF4E_RIP_2016.csv~1.2802",NA,NA
"ENSG00000262684","BCK_eIF4E_RIP_2016.csv~1.720",NA,NA
"ENSG00000262788","BCK_eIF4E_RIP_2016.csv~1.2441",NA,NA
"ENSG00000262812","BCK_eIF4E_RIP_2016.csv~1.1670",NA,NA
"ENSG00000262858","BCK_eIF4E_RIP_2016.csv~1.795",NA,NA
"ENSG00000262875","BCK_eIF4E_RIP_2016.csv~1.3829",NA,NA
"ENSG00000262917","BCK_eIF4E_RIP_2016.csv~1.2525",NA,NA
"ENSG00000262943","BCK_eIF4E_RIP_2016.csv~1.575",NA,NA
"ENSG00000263005","BCK_eIF4E_RIP_2016.csv~1.1576",NA,NA
"ENSG00000263046","BCK_eIF4E_RIP_2016.csv~1.1376",NA,NA
"ENSG00000263077","BCK_eIF4E_RIP_2016.csv~1.931",NA,NA
"ENSG00000263192","BCK_eIF4E_RIP_2016.csv~1.2096",NA,NA
"ENSG00000263290","BCK_eIF4E_RIP_2016.csv~1.2489",NA,NA
"ENSG00000263304","BCK_eIF4E_RIP_2016.csv~1.2375",NA,NA
"ENSG00000263324","BCK_eIF4E_RIP_2016.csv~1.3182",NA,NA
"ENSG00000263874","BCK_eIF4E_RIP_2016.csv~1.3270",NA,NA
"ENSG00000264364","BCK_eIF4E_RIP_2016.csv~1.3318",NA,NA
"ENSG00000264743","BCK_eIF4E_RIP_2016.csv~1.3782",NA,NA
"ENSG00000264943","BCK_eIF4E_RIP_2016.csv~1.3608",NA,NA
"ENSG00000265206","BCK_eIF4E_RIP_2016.csv~1.3449",NA,NA
"ENSG00000265387","BCK_eIF4E_RIP_2016.csv~1.3229",NA,NA
"ENSG00000265479","BCK_eIF4E_RIP_2016.csv~1.3452",NA,NA
"ENSG00000265492","BCK_eIF4E_RIP_2016.csv~1.3137",NA,NA
"ENSG00000266173","BCK_eIF4E_RIP_2016.csv~1.1698",NA,"MG_eIF4E_OE_DSG_2018.csv~1.425"
"ENSG00000266417","BCK_eIF4E_RIP_2016.csv~1.3237",NA,NA
"ENSG00000266514","BCK_eIF4E_RIP_2016.csv~1.3682",NA,NA
"ENSG00000266777","BCK_eIF4E_RIP_2016.csv~1.3751",NA,NA
"ENSG00000266868","BCK_eIF4E_RIP_2016.csv~1.3786",NA,NA
"ENSG00000266904","BCK_eIF4E_RIP_2016.csv~1.3311",NA,NA
"ENSG00000268006","BCK_eIF4E_RIP_2016.csv~1.3294",NA,NA
"ENSG00000268895","BCK_eIF4E_RIP_2016.csv~1.3306",NA,NA
"ENSG00000272573","BCK_eIF4E_RIP_2016.csv~1.3841",NA,NA
"ENSG00000272589","BCK_eIF4E_RIP_2016.csv~1.3625",NA,NA
"ENSG00000272620","BCK_eIF4E_RIP_2016.csv~1.3234",NA,NA
"ENSG00000272752","BCK_eIF4E_RIP_2016.csv~1.1437",NA,NA
"ENSG00000273025","BCK_eIF4E_RIP_2016.csv~1.3764",NA,NA
"ENSG00000273032","BCK_eIF4E_RIP_2016.csv~1.3762",NA,NA
"ENSG00000273311","BCK_eIF4E_RIP_2016.csv~1.2853",NA,NA
"NA_RSRP1","BCK_eIF4E_RIP_2016.csv~1.76",NA,NA
"IPO8",NA,"JC list_4E interaction proteins.csv~1.94;JC list_4E interaction proteins.csv~1.95;JC list_4E interaction proteins.csv~1.96;JC list_4E interaction proteins.csv~1.103;JC list_4E interaction proteins.csv~1.104",NA
"O73557",NA,"JC list_4E interaction proteins.csv~1.89;JC list_4E interaction proteins.csv~1.90;JC list_4E interaction proteins.csv~1.91",NA
"O75533",NA,"JC list_4E interaction proteins.csv~1.56",NA
"O75643",NA,"JC list_4E interaction proteins.csv~1.62",NA
"O94906",NA,"JC list_4E interaction proteins.csv~1.57",NA
"P06730",NA,"JC list_4E interaction proteins.csv~1.1;JC list_4E interaction proteins.csv~1.2;JC list_4E interaction proteins.csv~1.3;JC list_4E interaction proteins.csv~1.4;JC list_4E interaction proteins.csv~1.5;JC list_4E interaction proteins.csv~1.6;JC list_4E interaction proteins.csv~1.7;JC list_4E interaction proteins.csv~1.8;JC list_4E interaction proteins.csv~1.9;JC list_4E interaction proteins.csv~1.10;JC list_4E interaction proteins.csv~1.11;JC list_4E interaction proteins.csv~1.12;JC list_4E interaction proteins.csv~1.13;JC list_4E interaction proteins.csv~1.14;JC list_4E interaction proteins.csv~1.15;JC list_4E interaction proteins.csv~1.16;JC list_4E interaction proteins.csv~1.17;JC list_4E interaction proteins.csv~1.18;JC list_4E interaction proteins.csv~1.19;JC list_4E interaction proteins.csv~1.20;JC list_4E interaction proteins.csv~1.21;JC list_4E interaction proteins.csv~1.22;JC list_4E interaction proteins.csv~1.23;JC list_4E interaction proteins.csv~1.24;JC list_4E interaction proteins.csv~1.25;JC list_4E interaction proteins.csv~1.26;JC list_4E interaction proteins.csv~1.27;JC list_4E interaction proteins.csv~1.28;JC list_4E interaction proteins.csv~1.29;JC list_4E interaction proteins.csv~1.30;JC list_4E interaction proteins.csv~1.31;JC list_4E interaction proteins.csv~1.32;JC list_4E interaction proteins.csv~1.33;JC list_4E interaction proteins.csv~1.34;JC list_4E interaction proteins.csv~1.35;JC list_4E interaction proteins.csv~1.36;JC list_4E interaction proteins.csv~1.37;JC list_4E interaction proteins.csv~1.38;JC list_4E interaction proteins.csv~1.39;JC list_4E interaction proteins.csv~1.40;JC list_4E interaction proteins.csv~1.41;JC list_4E interaction proteins.csv~1.42;JC list_4E interaction proteins.csv~1.43;JC list_4E interaction proteins.csv~1.44;JC list_4E interaction proteins.csv~1.45;JC list_4E interaction proteins.csv~1.46;JC list_4E interaction proteins.csv~1.47;JC list_4E interaction proteins.csv~1.48;JC list_4E interaction proteins.csv~1.49;JC list_4E interaction proteins.csv~1.50;JC list_4E interaction proteins.csv~1.51;JC list_4E interaction proteins.csv~1.52;JC list_4E interaction proteins.csv~1.53;JC list_4E interaction proteins.csv~1.54;JC list_4E interaction proteins.csv~1.55",NA
"P09651",NA,"JC list_4E interaction proteins.csv~1.106",NA
"P18247",NA,"JC list_4E interaction proteins.csv~1.92;JC list_4E interaction proteins.csv~1.93",NA
"P18541",NA,"JC list_4E interaction proteins.csv~1.74;JC list_4E interaction proteins.csv~1.76;JC list_4E interaction proteins.csv~1.78;JC list_4E interaction proteins.csv~1.80;JC list_4E interaction proteins.csv~1.81",NA
"P26368",NA,"JC list_4E interaction proteins.csv~1.59",NA
"P29590",NA,"JC list_4E interaction proteins.csv~1.109",NA
"P30822",NA,"JC list_4E interaction proteins.csv~1.101;JC list_4E interaction proteins.csv~1.102;JC list_4E interaction proteins.csv~1.107",NA
"P42704",NA,"JC list_4E interaction proteins.csv~1.70",NA
"P42704 ",NA,"JC list_4E interaction proteins.csv~1.97;JC list_4E interaction proteins.csv~1.98;JC list_4E interaction proteins.csv~1.99;JC list_4E interaction proteins.csv~1.100;JC list_4E interaction proteins.csv~1.105;JC list_4E interaction proteins.csv~1.110",NA
"Q01081",NA,"JC list_4E interaction proteins.csv~1.61",NA
"Q03014",NA,"JC list_4E interaction proteins.csv~1.85;JC list_4E interaction proteins.csv~1.87;JC list_4E interaction proteins.csv~1.88",NA
"Q10570",NA,"JC list_4E interaction proteins.csv~1.71",NA
"Q13541",NA,"JC list_4E interaction proteins.csv~1.64",NA
"Q15717",NA,"JC list_4E interaction proteins.csv~1.65",NA
"Q5RE47",NA,"JC list_4E interaction proteins.csv~1.108",NA
"Q60953",NA,"JC list_4E interaction proteins.csv~1.73;JC list_4E interaction proteins.csv~1.75;JC list_4E interaction proteins.csv~1.77;JC list_4E interaction proteins.csv~1.79;JC list_4E interaction proteins.csv~1.82;JC list_4E interaction proteins.csv~1.83;JC list_4E interaction proteins.csv~1.84;JC list_4E interaction proteins.csv~1.86",NA
"Q6P2Q9",NA,"JC list_4E interaction proteins.csv~1.58",NA
"Q8WWY3",NA,"JC list_4E interaction proteins.csv~1.63",NA
"Q9BTL3 ",NA,"JC list_4E interaction proteins.csv~1.66;JC list_4E interaction proteins.csv~1.67;JC list_4E interaction proteins.csv~1.68;JC list_4E interaction proteins.csv~1.69",NA
"Q9UKF6",NA,"JC list_4E interaction proteins.csv~1.72",NA
"Q9UMS4",NA,"JC list_4E interaction proteins.csv~1.60",NA
"ENSG00000002822",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.173"
"ENSG00000004897",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.1;MG_eIF4E_OE_DSG_2018.csv~1.52"
"ENSG00000008988",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.53"
"ENSG00000011347",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.176"
"ENSG00000011405",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.177"
"ENSG00000012171",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.178"
"ENSG00000013561",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.179"
"ENSG00000017260",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.180"
"ENSG00000024526",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.181"
"ENSG00000025434",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.182"
"ENSG00000026508",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.56"
"ENSG00000029153",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.57"
"ENSG00000029363",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.2"
"ENSG00000039560",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.184"
"ENSG00000041357",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.58"
"ENSG00000041982",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.185;MG_eIF4E_OE_DSG_2018.csv~1.186"
"ENSG00000042317",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.187"
"ENSG00000055917",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.60"
"ENSG00000061987",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.189"
"ENSG00000062716",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.62"
"ENSG00000064012",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.4"
"ENSG00000065325",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.190"
"ENSG00000065559",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.191"
"ENSG00000066027",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.192"
"ENSG00000067248",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.38"
"ENSG00000067798",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.64;MG_eIF4E_OE_DSG_2018.csv~1.193"
"ENSG00000068078",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.194"
"ENSG00000068137",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.39"
"ENSG00000070182",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.195"
"ENSG00000071794",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.5"
"ENSG00000073921",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.199"
"ENSG00000075711",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.66;MG_eIF4E_OE_DSG_2018.csv~1.67;MG_eIF4E_OE_DSG_2018.csv~1.200"
"ENSG00000076067",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.68"
"ENSG00000079156",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.203"
"ENSG00000081803",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.205"
"ENSG00000082438",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.7"
"ENSG00000082781",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.70"
"ENSG00000087206",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.206;MG_eIF4E_OE_DSG_2018.csv~1.207"
"ENSG00000087258",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.208"
"ENSG00000096872",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.74"
"ENSG00000099860",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.159"
"ENSG00000100181",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.75"
"ENSG00000100284",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.76"
"ENSG00000100429",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.218"
"ENSG00000100523",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.220"
"ENSG00000100567",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.77"
"ENSG00000101003",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.221;MG_eIF4E_OE_DSG_2018.csv~1.222;MG_eIF4E_OE_DSG_2018.csv~1.223"
"ENSG00000101247",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.225"
"ENSG00000101282",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.226"
"ENSG00000101353",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.227"
"ENSG00000104517",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.10"
"ENSG00000104660",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.81"
"ENSG00000105048",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.229"
"ENSG00000105671",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.83"
"ENSG00000106976",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.230"
"ENSG00000107020",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.231"
"ENSG00000107036",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.232"
"ENSG00000107185",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.84"
"ENSG00000107186",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.85"
"ENSG00000107537",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.86"
"ENSG00000108100",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.234"
"ENSG00000108387",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.235"
"ENSG00000108506",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.88"
"ENSG00000108599",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.236"
"ENSG00000109861",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.237"
"ENSG00000110075",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.89"
"ENSG00000110693",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.240"
"ENSG00000110696",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.90"
"ENSG00000111237",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.242;MG_eIF4E_OE_DSG_2018.csv~1.243"
"ENSG00000111321",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.91"
"ENSG00000111325",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.244"
"ENSG00000111711",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.245"
"ENSG00000113068",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.93"
"ENSG00000113407",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.94"
"ENSG00000113658",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.250"
"ENSG00000113810",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.95;MG_eIF4E_OE_DSG_2018.csv~1.96"
"ENSG00000114735",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.251"
"ENSG00000115020",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.98;MG_eIF4E_OE_DSG_2018.csv~1.252"
"ENSG00000115266",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.12"
"ENSG00000115524",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.160"
"ENSG00000115756",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.42"
"ENSG00000115904",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.254"
"ENSG00000116396",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.255"
"ENSG00000117481",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.256"
"ENSG00000117625",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.257"
"ENSG00000118194",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.99;MG_eIF4E_OE_DSG_2018.csv~1.100;MG_eIF4E_OE_DSG_2018.csv~1.258"
"ENSG00000118263",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.259"
"ENSG00000118495",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.260;MG_eIF4E_OE_DSG_2018.csv~1.261"
"ENSG00000119844",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.262"
"ENSG00000119912",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.102;MG_eIF4E_OE_DSG_2018.csv~1.263"
"ENSG00000120519",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.264"
"ENSG00000120913",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.103;MG_eIF4E_OE_DSG_2018.csv~1.265"
"ENSG00000120925",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.266"
"ENSG00000122008",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.104"
"ENSG00000122026",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.105"
"ENSG00000122417",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.268"
"ENSG00000122483",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.269"
"ENSG00000123411",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.271"
"ENSG00000125538",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.161"
"ENSG00000126709",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.43"
"ENSG00000127952",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.273"
"ENSG00000128656",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.109"
"ENSG00000128739",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.110"
"ENSG00000129116",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.274"
"ENSG00000129295",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.275"
"ENSG00000130734",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.44"
"ENSG00000130783",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.111"
"ENSG00000132321",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.16"
"ENSG00000132676",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.112"
"ENSG00000132849",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.276"
"ENSG00000133739",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.278"
"ENSG00000134056",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.113"
"ENSG00000134153",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.114"
"ENSG00000134352",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.115"
"ENSG00000135297",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.280;MG_eIF4E_OE_DSG_2018.csv~1.281"
"ENSG00000135317",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.282"
"ENSG00000135541",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.284"
"ENSG00000135597",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.285"
"ENSG00000135679",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.116"
"ENSG00000136068",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.286"
"ENSG00000136856",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.287"
"ENSG00000136878",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.162"
"ENSG00000137210",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.117;MG_eIF4E_OE_DSG_2018.csv~1.118"
"ENSG00000137343",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.163"
"ENSG00000137501",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.288"
"ENSG00000137713",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.119"
"ENSG00000137770",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.120"
"ENSG00000137819",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.289"
"ENSG00000138376",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.291"
"ENSG00000138381",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.121"
"ENSG00000138688",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.292"
"ENSG00000138867",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.122"
"ENSG00000139178",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.294"
"ENSG00000139620",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.165"
"ENSG00000140262",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.296"
"ENSG00000140455",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.123"
"ENSG00000140612",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.124"
"ENSG00000141127",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.298"
"ENSG00000143344",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.299"
"ENSG00000143401",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.126"
"ENSG00000143434",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.127"
"ENSG00000143786",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.300"
"ENSG00000144182",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.301"
"ENSG00000144857",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.46"
"ENSG00000145246",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.18"
"ENSG00000145414",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.302"
"ENSG00000145725",NA,NA,"MG_eIF4E_OE_DSG_2018.csv~1.303"
