"Row","GeneID","geneSymbol"
"BCK_eIF4E_RIP_2016.csv~1.2269","ENSG00000116852","KIF21B"
"BCK_eIF4E_RIP_2016.csv~1.2270","ENSG00000144591","GMPPA"
"BCK_eIF4E_RIP_2016.csv~1.2271","ENSG00000130826","DKC1"
"BCK_eIF4E_RIP_2016.csv~1.2272","ENSG00000175470","PPP2R2D"
"BCK_eIF4E_RIP_2016.csv~1.2273","ENSG00000161277","THAP8"
"BCK_eIF4E_RIP_2016.csv~1.2274","ENSG00000215271","HOMEZ"
"BCK_eIF4E_RIP_2016.csv~1.2275","ENSG00000010626","LRRC23"
"BCK_eIF4E_RIP_2016.csv~1.2276","ENSG00000198720","ANKRD13B"
"BCK_eIF4E_RIP_2016.csv~1.2277","ENSG00000160961","ZNF333"
"BCK_eIF4E_RIP_2016.csv~1.2278","ENSG00000162194","C11orf48"
"BCK_eIF4E_RIP_2016.csv~1.2279","ENSG00000131378","RFTN1"
"BCK_eIF4E_RIP_2016.csv~1.2280","ENSG00000088682","COQ9"
"BCK_eIF4E_RIP_2016.csv~1.2281","ENSG00000186566","GPATCH8"
"BCK_eIF4E_RIP_2016.csv~1.2282","ENSG00000163516","ANKZF1"
"BCK_eIF4E_RIP_2016.csv~1.2283","ENSG00000125319","C17orf53"
"BCK_eIF4E_RIP_2016.csv~1.2284","ENSG00000077044","DGKD"
"BCK_eIF4E_RIP_2016.csv~1.2285","ENSG00000100393","EP300"
"BCK_eIF4E_RIP_2016.csv~1.2286","ENSG00000141582","CBX4"
"BCK_eIF4E_RIP_2016.csv~1.2287","ENSG00000135632","SMYD5"
"BCK_eIF4E_RIP_2016.csv~1.2288","ENSG00000126461","SCAF1"
"BCK_eIF4E_RIP_2016.csv~1.2289","ENSG00000011021","CLCN6"
"BCK_eIF4E_RIP_2016.csv~1.2290","ENSG00000109736","MFSD10"
"BCK_eIF4E_RIP_2016.csv~1.2291","ENSG00000131844","MCCC2"
"BCK_eIF4E_RIP_2016.csv~1.2292","ENSG00000133275","CSNK1G2"
"BCK_eIF4E_RIP_2016.csv~1.2293","ENSG00000107863","ARHGAP21"
"BCK_eIF4E_RIP_2016.csv~1.2294","ENSG00000004660","CAMKK1"
"BCK_eIF4E_RIP_2016.csv~1.2295","ENSG00000115677","HDLBP"
"BCK_eIF4E_RIP_2016.csv~1.2296","ENSG00000047056","WDR37"
"BCK_eIF4E_RIP_2016.csv~1.2297","ENSG00000161958","FGF11"
"BCK_eIF4E_RIP_2016.csv~1.2298","ENSG00000167674","HDGFRP2"
"BCK_eIF4E_RIP_2016.csv~1.2299","ENSG00000080819","CPOX"
"BCK_eIF4E_RIP_2016.csv~1.2300","ENSG00000143442","POGZ"
"BCK_eIF4E_RIP_2016.csv~1.2301","ENSG00000197892","KIF13B"
"BCK_eIF4E_RIP_2016.csv~1.2302","ENSG00000106404","CLDN15"
"BCK_eIF4E_RIP_2016.csv~1.2303","ENSG00000167785","ZNF558"
"BCK_eIF4E_RIP_2016.csv~1.2304","ENSG00000117298","ECE1"
"BCK_eIF4E_RIP_2016.csv~1.2305","ENSG00000184787","UBE2G2"
"BCK_eIF4E_RIP_2016.csv~1.2306","ENSG00000187446","CHP1"
"BCK_eIF4E_RIP_2016.csv~1.2307","ENSG00000125351","UPF3B"
"BCK_eIF4E_RIP_2016.csv~1.2308","ENSG00000007392","LUC7L"
"BCK_eIF4E_RIP_2016.csv~1.2309","ENSG00000175115","PACS1"
"BCK_eIF4E_RIP_2016.csv~1.2310","ENSG00000131462","TUBG1"
"BCK_eIF4E_RIP_2016.csv~1.2311","ENSG00000127084","FGD3"
"BCK_eIF4E_RIP_2016.csv~1.2312","ENSG00000156603","MED19"
"BCK_eIF4E_RIP_2016.csv~1.2313","ENSG00000184675","AMER1"
"BCK_eIF4E_RIP_2016.csv~1.2314","ENSG00000167491","GATAD2A"
"BCK_eIF4E_RIP_2016.csv~1.2315","ENSG00000142082","SIRT3"
"BCK_eIF4E_RIP_2016.csv~1.2316","ENSG00000143862","ARL8A"
"BCK_eIF4E_RIP_2016.csv~1.2317","ENSG00000158023","WDR66"
"BCK_eIF4E_RIP_2016.csv~1.2318","ENSG00000196547","MAN2A2"
"BCK_eIF4E_RIP_2016.csv~1.2319","ENSG00000182871","COL18A1"
"BCK_eIF4E_RIP_2016.csv~1.2320","ENSG00000149503","INCENP"
"BCK_eIF4E_RIP_2016.csv~1.2321","ENSG00000159217","IGF2BP1"
"BCK_eIF4E_RIP_2016.csv~1.2322","ENSG00000109066","TMEM104"
"BCK_eIF4E_RIP_2016.csv~1.2323","ENSG00000092758","COL9A3"
"BCK_eIF4E_RIP_2016.csv~1.2324","ENSG00000214826","DDX12P"
"BCK_eIF4E_RIP_2016.csv~1.2325","ENSG00000100941","PNN"
"BCK_eIF4E_RIP_2016.csv~1.2326","ENSG00000166398","KIAA0355"
"BCK_eIF4E_RIP_2016.csv~1.2327","ENSG00000198231","DDX42"
"BCK_eIF4E_RIP_2016.csv~1.2328","ENSG00000196235","SUPT5H"
"BCK_eIF4E_RIP_2016.csv~1.2329","ENSG00000103248","MTHFSD"
"BCK_eIF4E_RIP_2016.csv~1.2330","ENSG00000174282","ZBTB4"
"BCK_eIF4E_RIP_2016.csv~1.2331","ENSG00000104835","SARS2"
"BCK_eIF4E_RIP_2016.csv~1.2332","ENSG00000174080","CTSF"
"BCK_eIF4E_RIP_2016.csv~1.2333","ENSG00000100983","GSS"
"BCK_eIF4E_RIP_2016.csv~1.2334","ENSG00000071564","TCF3"
"BCK_eIF4E_RIP_2016.csv~1.2335","ENSG00000134452","FBXO18"
"BCK_eIF4E_RIP_2016.csv~1.2336","ENSG00000154767","XPC"
"BCK_eIF4E_RIP_2016.csv~1.2337","ENSG00000130309","COLGALT1"
"BCK_eIF4E_RIP_2016.csv~1.2338","ENSG00000175066","GK5"
"BCK_eIF4E_RIP_2016.csv~1.2339","ENSG00000127527","EPS15L1"
"BCK_eIF4E_RIP_2016.csv~1.2340","ENSG00000005448","WDR54"
"BCK_eIF4E_RIP_2016.csv~1.2341","ENSG00000112655","PTK7"
"BCK_eIF4E_RIP_2016.csv~1.2342","ENSG00000104419","NDRG1"
"BCK_eIF4E_RIP_2016.csv~1.2343","ENSG00000125734","GPR108"
"BCK_eIF4E_RIP_2016.csv~1.2344","ENSG00000196689","TRPV1"
"BCK_eIF4E_RIP_2016.csv~1.2345","ENSG00000125447","GGA3"
"BCK_eIF4E_RIP_2016.csv~1.2346","ENSG00000107164","FUBP3"
"BCK_eIF4E_RIP_2016.csv~1.2347","ENSG00000041880","PARP3"
"BCK_eIF4E_RIP_2016.csv~1.2348","ENSG00000174669","SLC29A2"
"BCK_eIF4E_RIP_2016.csv~1.2349","ENSG00000171467","ZNF318"
"BCK_eIF4E_RIP_2016.csv~1.2350","ENSG00000133313","CNDP2"
"BCK_eIF4E_RIP_2016.csv~1.2351","ENSG00000111206","FOXM1"
"BCK_eIF4E_RIP_2016.csv~1.2352","ENSG00000126368","NR1D1"
"BCK_eIF4E_RIP_2016.csv~1.2353","ENSG00000224143","EHMT2"
"BCK_eIF4E_RIP_2016.csv~1.2354","ENSG00000100023","PPIL2"
"BCK_eIF4E_RIP_2016.csv~1.2355","ENSG00000142528","ZNF473"
"BCK_eIF4E_RIP_2016.csv~1.2356","ENSG00000106868","SUSD1"
"BCK_eIF4E_RIP_2016.csv~1.2357","ENSG00000100426","ZBED4"
"BCK_eIF4E_RIP_2016.csv~1.2358","ENSG00000131584","ACAP3"
"BCK_eIF4E_RIP_2016.csv~1.2359","ENSG00000084234","APLP2"
"BCK_eIF4E_RIP_2016.csv~1.2360","ENSG00000112715","VEGFA"
"BCK_eIF4E_RIP_2016.csv~1.2361","ENSG00000141580","WDR45B"
"BCK_eIF4E_RIP_2016.csv~1.2362","ENSG00000115526","CHST10"
"BCK_eIF4E_RIP_2016.csv~1.2363","ENSG00000164088","PPM1M"
"BCK_eIF4E_RIP_2016.csv~1.2364","ENSG00000090863","GLG1"
"BCK_eIF4E_RIP_2016.csv~1.2365","ENSG00000105204","DYRK1B"
"BCK_eIF4E_RIP_2016.csv~1.2366","ENSG00000161204","ABCF3"
"BCK_eIF4E_RIP_2016.csv~1.2367","ENSG00000140948","ZCCHC14"
"BCK_eIF4E_RIP_2016.csv~1.2368","ENSG00000115241","PPM1G"
"BCK_eIF4E_RIP_2016.csv~1.2369","ENSG00000102901","CENPT"
"BCK_eIF4E_RIP_2016.csv~1.2370","ENSG00000124155","PIGT"
"BCK_eIF4E_RIP_2016.csv~1.2371","ENSG00000103051","COG4"
"BCK_eIF4E_RIP_2016.csv~1.2372","ENSG00000136848","DAB2IP"
"BCK_eIF4E_RIP_2016.csv~1.2373","ENSG00000151148","UBE3B"
"BCK_eIF4E_RIP_2016.csv~1.2374","ENSG00000072062","PRKACA"
"BCK_eIF4E_RIP_2016.csv~1.2375","ENSG00000263304","MILR1"
"BCK_eIF4E_RIP_2016.csv~1.2376","ENSG00000108405","P2RX1"
"BCK_eIF4E_RIP_2016.csv~1.2377","ENSG00000130830","MPP1"
"BCK_eIF4E_RIP_2016.csv~1.2378","ENSG00000168016","TRANK1"
"BCK_eIF4E_RIP_2016.csv~1.2379","ENSG00000140534","TICRR"
"BCK_eIF4E_RIP_2016.csv~1.2380","ENSG00000099840","IZUMO4"
"BCK_eIF4E_RIP_2016.csv~1.2381","ENSG00000103091","WDR59"
"BCK_eIF4E_RIP_2016.csv~1.2382","ENSG00000090857","PDPR"
"BCK_eIF4E_RIP_2016.csv~1.2383","ENSG00000178028","DMAP1"
"BCK_eIF4E_RIP_2016.csv~1.2384","ENSG00000215790","SLC35E2"
"BCK_eIF4E_RIP_2016.csv~1.2385","ENSG00000167613","LAIR1"
"BCK_eIF4E_RIP_2016.csv~1.2386","ENSG00000107862","GBF1"
"BCK_eIF4E_RIP_2016.csv~1.2387","ENSG00000175467","SART1"
"BCK_eIF4E_RIP_2016.csv~1.2388","ENSG00000142686","C1orf216"
"BCK_eIF4E_RIP_2016.csv~1.2389","ENSG00000062485","CS"
"BCK_eIF4E_RIP_2016.csv~1.2390","ENSG00000126581","BECN1"
"BCK_eIF4E_RIP_2016.csv~1.2391","ENSG00000128191","DGCR8"
"BCK_eIF4E_RIP_2016.csv~1.2392","ENSG00000149639","SOGA1"
"BCK_eIF4E_RIP_2016.csv~1.2393","ENSG00000148773","MKI67"
"BCK_eIF4E_RIP_2016.csv~1.2394","ENSG00000161021","MAML1"
"BCK_eIF4E_RIP_2016.csv~1.2395","ENSG00000160072","ATAD3B"
"BCK_eIF4E_RIP_2016.csv~1.2396","ENSG00000078269","SYNJ2"
"BCK_eIF4E_RIP_2016.csv~1.2397","ENSG00000068976","PYGM"
"BCK_eIF4E_RIP_2016.csv~1.2398","ENSG00000134684","YARS"
"BCK_eIF4E_RIP_2016.csv~1.2399","ENSG00000136861","CDK5RAP2"
"BCK_eIF4E_RIP_2016.csv~1.2400","ENSG00000157916","RER1"
"BCK_eIF4E_RIP_2016.csv~1.2401","ENSG00000005206","SPPL2B"
"BCK_eIF4E_RIP_2016.csv~1.2402","ENSG00000100439","ABHD4"
"BCK_eIF4E_RIP_2016.csv~1.2403","ENSG00000131398","KCNC3"
"BCK_eIF4E_RIP_2016.csv~1.2404","ENSG00000108592","FTSJ3"
"BCK_eIF4E_RIP_2016.csv~1.2405","ENSG00000108270","AATF"
"BCK_eIF4E_RIP_2016.csv~1.2406","ENSG00000171456","ASXL1"
"BCK_eIF4E_RIP_2016.csv~1.2407","ENSG00000179889","PDXDC1"
"BCK_eIF4E_RIP_2016.csv~1.2408","ENSG00000181894","ZNF329"
"BCK_eIF4E_RIP_2016.csv~1.2409","ENSG00000143499","SMYD2"
"BCK_eIF4E_RIP_2016.csv~1.2410","ENSG00000106624","AEBP1"
"BCK_eIF4E_RIP_2016.csv~1.2411","ENSG00000181220","ZNF746"
"BCK_eIF4E_RIP_2016.csv~1.2412","ENSG00000109079","TNFAIP1"
"BCK_eIF4E_RIP_2016.csv~1.2413","ENSG00000092853","CLSPN"
"BCK_eIF4E_RIP_2016.csv~1.2414","ENSG00000174483","BBS1"
"BCK_eIF4E_RIP_2016.csv~1.2415","ENSG00000101160","CTSZ"
"BCK_eIF4E_RIP_2016.csv~1.2416","ENSG00000011478","QPCTL"
"BCK_eIF4E_RIP_2016.csv~1.2417","ENSG00000068650","ATP11A"
"BCK_eIF4E_RIP_2016.csv~1.2418","ENSG00000175224","ATG13"
"BCK_eIF4E_RIP_2016.csv~1.2419","ENSG00000140464","PML"
"BCK_eIF4E_RIP_2016.csv~1.2420","ENSG00000116604","MEF2D"
"BCK_eIF4E_RIP_2016.csv~1.2421","ENSG00000140443","IGF1R"
"BCK_eIF4E_RIP_2016.csv~1.2422","ENSG00000120733","KDM3B"
"BCK_eIF4E_RIP_2016.csv~1.2423","ENSG00000075856","SART3"
"BCK_eIF4E_RIP_2016.csv~1.2424","ENSG00000183914","DNAH2"
"BCK_eIF4E_RIP_2016.csv~1.2425","ENSG00000185219","ZNF445"
"BCK_eIF4E_RIP_2016.csv~1.2426","ENSG00000103353","UBFD1"
"BCK_eIF4E_RIP_2016.csv~1.2427","ENSG00000215883","CYB5RL"
"BCK_eIF4E_RIP_2016.csv~1.2428","ENSG00000135451","TROAP"
"BCK_eIF4E_RIP_2016.csv~1.2429","ENSG00000137207","YIPF3"
"BCK_eIF4E_RIP_2016.csv~1.2430","ENSG00000122966","CIT"
"BCK_eIF4E_RIP_2016.csv~1.2431","ENSG00000101194","SLC17A9"
"BCK_eIF4E_RIP_2016.csv~1.2432","ENSG00000108389","MTMR4"
"BCK_eIF4E_RIP_2016.csv~1.2433","ENSG00000129353","SLC44A2"
"BCK_eIF4E_RIP_2016.csv~1.2434","ENSG00000082458","DLG3"
"BCK_eIF4E_RIP_2016.csv~1.2435","ENSG00000144021","CIAO1"
"BCK_eIF4E_RIP_2016.csv~1.2436","ENSG00000102125","TAZ"
"BCK_eIF4E_RIP_2016.csv~1.2437","ENSG00000089022","MAPKAPK5"
"BCK_eIF4E_RIP_2016.csv~1.2438","ENSG00000086062","B4GALT1"
"BCK_eIF4E_RIP_2016.csv~1.2439","ENSG00000088812","ATRN"
"BCK_eIF4E_RIP_2016.csv~1.2440","ENSG00000132716","DCAF8"
"BCK_eIF4E_RIP_2016.csv~1.2441","ENSG00000262788","CIRH1A"
"BCK_eIF4E_RIP_2016.csv~1.2442","ENSG00000110090","CPT1A"
"BCK_eIF4E_RIP_2016.csv~1.2443","ENSG00000144028","SNRNP200"
"BCK_eIF4E_RIP_2016.csv~1.2444","ENSG00000138028","CGREF1"
"BCK_eIF4E_RIP_2016.csv~1.2445","ENSG00000056558","TRAF1"
"BCK_eIF4E_RIP_2016.csv~1.2446","ENSG00000198901","PRC1"
"BCK_eIF4E_RIP_2016.csv~1.2447","ENSG00000106263","EIF3B"
"BCK_eIF4E_RIP_2016.csv~1.2448","ENSG00000159259","CHAF1B"
"BCK_eIF4E_RIP_2016.csv~1.2449","ENSG00000125648","SLC25A23"
"BCK_eIF4E_RIP_2016.csv~1.2450","ENSG00000122126","OCRL"
"BCK_eIF4E_RIP_2016.csv~1.2451","ENSG00000171824","EXOSC10"
"BCK_eIF4E_RIP_2016.csv~1.2452","ENSG00000119689","DLST"
"BCK_eIF4E_RIP_2016.csv~1.2453","ENSG00000105717","PBX4"
"BCK_eIF4E_RIP_2016.csv~1.2454","ENSG00000148396","SEC16A"
"BCK_eIF4E_RIP_2016.csv~1.2455","ENSG00000006282","SPATA20"
"BCK_eIF4E_RIP_2016.csv~1.2456","ENSG00000104365","IKBKB"
"BCK_eIF4E_RIP_2016.csv~1.2457","ENSG00000186866","POFUT2"
"BCK_eIF4E_RIP_2016.csv~1.2458","ENSG00000076650","GPATCH1"
"BCK_eIF4E_RIP_2016.csv~1.2459","ENSG00000012124","CD22"
"BCK_eIF4E_RIP_2016.csv~1.2460","ENSG00000136935","GOLGA1"
"BCK_eIF4E_RIP_2016.csv~1.2461","ENSG00000168924","LETM1"
"BCK_eIF4E_RIP_2016.csv~1.2462","ENSG00000127511","SIN3B"
"BCK_eIF4E_RIP_2016.csv~1.2463","ENSG00000166340","TPP1"
"BCK_eIF4E_RIP_2016.csv~1.2464","ENSG00000167971","CASKIN1"
"BCK_eIF4E_RIP_2016.csv~1.2465","ENSG00000101457","DNTTIP1"
"BCK_eIF4E_RIP_2016.csv~1.2466","ENSG00000215630","GUSBP9"
"BCK_eIF4E_RIP_2016.csv~1.2467","ENSG00000165810","BTNL9"
"BCK_eIF4E_RIP_2016.csv~1.2468","ENSG00000119139","TJP2"
"BCK_eIF4E_RIP_2016.csv~1.2469","ENSG00000160218","TRAPPC10"
"BCK_eIF4E_RIP_2016.csv~1.2470","ENSG00000151746","BICD1"
"BCK_eIF4E_RIP_2016.csv~1.2471","ENSG00000070366","SMG6"
"BCK_eIF4E_RIP_2016.csv~1.2472","ENSG00000185621","LMLN"
"BCK_eIF4E_RIP_2016.csv~1.2473","ENSG00000108669","CYTH1"
"BCK_eIF4E_RIP_2016.csv~1.2474","ENSG00000100109","TFIP11"
"BCK_eIF4E_RIP_2016.csv~1.2475","ENSG00000015133","CCDC88C"
"BCK_eIF4E_RIP_2016.csv~1.2476","ENSG00000175662","TOM1L2"
"BCK_eIF4E_RIP_2016.csv~1.2477","ENSG00000125505","MBOAT7"
"BCK_eIF4E_RIP_2016.csv~1.2478","ENSG00000100034","PPM1F"
"BCK_eIF4E_RIP_2016.csv~1.2479","ENSG00000173821","RNF213"
"BCK_eIF4E_RIP_2016.csv~1.2480","ENSG00000125952","MAX"
"BCK_eIF4E_RIP_2016.csv~1.2481","ENSG00000099381","SETD1A"
"BCK_eIF4E_RIP_2016.csv~1.2482","ENSG00000136867","SLC31A2"
"BCK_eIF4E_RIP_2016.csv~1.2483","ENSG00000187605","TET3"
"BCK_eIF4E_RIP_2016.csv~1.2484","ENSG00000221968","FADS3"
"BCK_eIF4E_RIP_2016.csv~1.2485","ENSG00000164828","SUN1"
"BCK_eIF4E_RIP_2016.csv~1.2486","ENSG00000095303","PTGS1"
"BCK_eIF4E_RIP_2016.csv~1.2487","ENSG00000161791","FMNL3"
"BCK_eIF4E_RIP_2016.csv~1.2488","ENSG00000186301","MST1P2"
"BCK_eIF4E_RIP_2016.csv~1.2489","ENSG00000263290","SCAMP3"
"BCK_eIF4E_RIP_2016.csv~1.2490","ENSG00000006712","PAF1"
"BCK_eIF4E_RIP_2016.csv~1.2491","ENSG00000152102","FAM168B"
"BCK_eIF4E_RIP_2016.csv~1.2492","ENSG00000255571","LINC00925"
"BCK_eIF4E_RIP_2016.csv~1.2493","ENSG00000025772","TOMM34"
"BCK_eIF4E_RIP_2016.csv~1.2494","ENSG00000239382","ALKBH6"
"BCK_eIF4E_RIP_2016.csv~1.2495","ENSG00000182173","TSEN54"
"BCK_eIF4E_RIP_2016.csv~1.2496","ENSG00000004399","PLXND1"
"BCK_eIF4E_RIP_2016.csv~1.2497","ENSG00000107672","NSMCE4A"
"BCK_eIF4E_RIP_2016.csv~1.2498","ENSG00000010165","METTL13"
"BCK_eIF4E_RIP_2016.csv~1.2499","ENSG00000100083","GGA1"
"BCK_eIF4E_RIP_2016.csv~1.2500","ENSG00000054965","FAM168A"
"BCK_eIF4E_RIP_2016.csv~1.2501","ENSG00000154945","ANKRD40"
"BCK_eIF4E_RIP_2016.csv~1.2502","ENSG00000142178","SIK1"
"BCK_eIF4E_RIP_2016.csv~1.2503","ENSG00000163913","IFT122"
"BCK_eIF4E_RIP_2016.csv~1.2504","ENSG00000159899","NPR2"
"BCK_eIF4E_RIP_2016.csv~1.2505","ENSG00000155846","PPARGC1B"
"BCK_eIF4E_RIP_2016.csv~1.2506","ENSG00000139613","SMARCC2"
"BCK_eIF4E_RIP_2016.csv~1.2507","ENSG00000110048","OSBP"
"BCK_eIF4E_RIP_2016.csv~1.2508","ENSG00000095539","SEMA4G"
"BCK_eIF4E_RIP_2016.csv~1.2509","ENSG00000141562","NARF"
"BCK_eIF4E_RIP_2016.csv~1.2510","ENSG00000130414","NDUFA10"
"BCK_eIF4E_RIP_2016.csv~1.2511","ENSG00000154277","UCHL1"
"BCK_eIF4E_RIP_2016.csv~1.2512","ENSG00000124588","NQO2"
"BCK_eIF4E_RIP_2016.csv~1.2513","ENSG00000103326","CAPN15"
"BCK_eIF4E_RIP_2016.csv~1.2514","ENSG00000104825","NFKBIB"
"BCK_eIF4E_RIP_2016.csv~1.2515","ENSG00000166579","NDEL1"
"BCK_eIF4E_RIP_2016.csv~1.2516","ENSG00000140320","BAHD1"
"BCK_eIF4E_RIP_2016.csv~1.2517","ENSG00000066135","KDM4A"
"BCK_eIF4E_RIP_2016.csv~1.2518","ENSG00000167202","TBC1D2B"
"BCK_eIF4E_RIP_2016.csv~1.2519","ENSG00000110906","KCTD10"
"BCK_eIF4E_RIP_2016.csv~1.2520","ENSG00000124357","NAGK"
"BCK_eIF4E_RIP_2016.csv~1.2521","ENSG00000183486","MX2"
"BCK_eIF4E_RIP_2016.csv~1.2522","ENSG00000175931","UBE2O"
"BCK_eIF4E_RIP_2016.csv~1.2523","ENSG00000104983","CCDC61"
"BCK_eIF4E_RIP_2016.csv~1.2524","ENSG00000167470","MIDN"
"BCK_eIF4E_RIP_2016.csv~1.2525","ENSG00000262917","POLG2"
"BCK_eIF4E_RIP_2016.csv~1.2526","ENSG00000158517","NCF1"
"BCK_eIF4E_RIP_2016.csv~1.2527","ENSG00000166900","STX3"
"BCK_eIF4E_RIP_2016.csv~1.2528","ENSG00000133243","BTBD2"
"BCK_eIF4E_RIP_2016.csv~1.2529","ENSG00000228794","LINC01128"
"BCK_eIF4E_RIP_2016.csv~1.2530","ENSG00000090565","RAB11FIP3"
"BCK_eIF4E_RIP_2016.csv~1.2531","ENSG00000259958","KAT2A"
"BCK_eIF4E_RIP_2016.csv~1.2532","ENSG00000149474","CSRP2BP"
"BCK_eIF4E_RIP_2016.csv~1.2533","ENSG00000234539","ATF6B"
"BCK_eIF4E_RIP_2016.csv~1.2534","ENSG00000147536","GINS4"
"BCK_eIF4E_RIP_2016.csv~1.2535","ENSG00000104738","MCM4"
"BCK_eIF4E_RIP_2016.csv~1.2536","ENSG00000125755","SYMPK"
"BCK_eIF4E_RIP_2016.csv~1.2537","ENSG00000101464","PIGU"
"BCK_eIF4E_RIP_2016.csv~1.2538","ENSG00000141503","MINK1"
"BCK_eIF4E_RIP_2016.csv~1.2539","ENSG00000213420","GPC2"
"BCK_eIF4E_RIP_2016.csv~1.2540","ENSG00000138375","SMARCAL1"
"BCK_eIF4E_RIP_2016.csv~1.2541","ENSG00000060971","ACAA1"
"BCK_eIF4E_RIP_2016.csv~1.2542","ENSG00000088836","SLC4A11"
"BCK_eIF4E_RIP_2016.csv~1.2543","ENSG00000137497","NUMA1"
"BCK_eIF4E_RIP_2016.csv~1.2544","ENSG00000078061","ARAF"
"BCK_eIF4E_RIP_2016.csv~1.2545","ENSG00000167261","DPEP2"
"BCK_eIF4E_RIP_2016.csv~1.2546","ENSG00000072609","CHFR"
"BCK_eIF4E_RIP_2016.csv~1.2547","ENSG00000076555","ACACB"
"BCK_eIF4E_RIP_2016.csv~1.2548","ENSG00000085840","ORC1"
"BCK_eIF4E_RIP_2016.csv~1.2549","ENSG00000185896","LAMP1"
"BCK_eIF4E_RIP_2016.csv~1.2550","ENSG00000182934","SRPR"
"BCK_eIF4E_RIP_2016.csv~1.2551","ENSG00000104687","GSR"
"BCK_eIF4E_RIP_2016.csv~1.2552","ENSG00000090470","PDCD7"
"BCK_eIF4E_RIP_2016.csv~1.2553","ENSG00000075826","SEC31B"
"BCK_eIF4E_RIP_2016.csv~1.2554","ENSG00000084652","TXLNA"
"BCK_eIF4E_RIP_2016.csv~1.2555","ENSG00000188690","UROS"
"BCK_eIF4E_RIP_2016.csv~1.2556","ENSG00000174996","KLC2"
"BCK_eIF4E_RIP_2016.csv~1.2557","ENSG00000142657","PGD"
"BCK_eIF4E_RIP_2016.csv~1.2558","ENSG00000076984","MAP2K7"
"BCK_eIF4E_RIP_2016.csv~1.2559","ENSG00000141720","PIP4K2B"
"BCK_eIF4E_RIP_2016.csv~1.2560","ENSG00000142632","ARHGEF19"
"BCK_eIF4E_RIP_2016.csv~1.2561","ENSG00000188786","MTF1"
"BCK_eIF4E_RIP_2016.csv~1.2562","ENSG00000260753","NT5C3B"
"BCK_eIF4E_RIP_2016.csv~1.2563","ENSG00000063438","AHRR"
"BCK_eIF4E_RIP_2016.csv~1.2564","ENSG00000065361","ERBB3"
"BCK_eIF4E_RIP_2016.csv~1.2565","ENSG00000108272","DHRS11"
"BCK_eIF4E_RIP_2016.csv~1.2566","ENSG00000173200","PARP15"
"BCK_eIF4E_RIP_2016.csv~1.2567","ENSG00000065029","ZNF76"
"BCK_eIF4E_RIP_2016.csv~1.2568","ENSG00000156515","HK1"
"BCK_eIF4E_RIP_2016.csv~1.2569","ENSG00000136950","ARPC5L"
"BCK_eIF4E_RIP_2016.csv~1.2570","ENSG00000160710","ADAR"
"BCK_eIF4E_RIP_2016.csv~1.2571","ENSG00000129351","ILF3"
"BCK_eIF4E_RIP_2016.csv~1.2572","ENSG00000087191","PSMC5"
"BCK_eIF4E_RIP_2016.csv~1.2573","ENSG00000135213","POM121C"
"BCK_eIF4E_RIP_2016.csv~1.2574","ENSG00000125875","TBC1D20"
"BCK_eIF4E_RIP_2016.csv~1.2575","ENSG00000130714","POMT1"
"BCK_eIF4E_RIP_2016.csv~1.2576","ENSG00000005379","BZRAP1"
"BCK_eIF4E_RIP_2016.csv~1.2577","ENSG00000187951","ARHGAP11B"
"BCK_eIF4E_RIP_2016.csv~1.2578","ENSG00000140577","CRTC3"
"BCK_eIF4E_RIP_2016.csv~1.2579","ENSG00000185485","SDHAP1"
"BCK_eIF4E_RIP_2016.csv~1.2580","ENSG00000168778","TCTN2"
"BCK_eIF4E_RIP_2016.csv~1.2581","ENSG00000168765","GSTM4"
"BCK_eIF4E_RIP_2016.csv~1.2582","ENSG00000186185","KIF18B"
"BCK_eIF4E_RIP_2016.csv~1.2583","ENSG00000182944","EWSR1"
"BCK_eIF4E_RIP_2016.csv~1.2584","ENSG00000103365","GGA2"
"BCK_eIF4E_RIP_2016.csv~1.2585","ENSG00000063587","ZNF275"
"BCK_eIF4E_RIP_2016.csv~1.2586","ENSG00000123130","ACOT9"
"BCK_eIF4E_RIP_2016.csv~1.2587","ENSG00000089280","FUS"
"BCK_eIF4E_RIP_2016.csv~1.2588","ENSG00000044446","PHKA2"
"BCK_eIF4E_RIP_2016.csv~1.2589","ENSG00000221978","CCNL2"
"BCK_eIF4E_RIP_2016.csv~1.2590","ENSG00000140632","GLYR1"
"BCK_eIF4E_RIP_2016.csv~1.2591","ENSG00000104964","AES"
"BCK_eIF4E_RIP_2016.csv~1.2592","ENSG00000183495","EP400"
"BCK_eIF4E_RIP_2016.csv~1.2593","ENSG00000105072","C19orf44"
"BCK_eIF4E_RIP_2016.csv~1.2594","ENSG00000262377","TTC12"
"BCK_eIF4E_RIP_2016.csv~1.2595","ENSG00000165138","ANKS6"
"BCK_eIF4E_RIP_2016.csv~1.2596","ENSG00000100106","TRIOBP"
"BCK_eIF4E_RIP_2016.csv~1.2597","ENSG00000261443","RAD54L2"
"BCK_eIF4E_RIP_2016.csv~1.2598","ENSG00000249115","HAUS5"
"BCK_eIF4E_RIP_2016.csv~1.2599","ENSG00000160953","MUM1"
"BCK_eIF4E_RIP_2016.csv~1.2600","ENSG00000149136","SSRP1"
"BCK_eIF4E_RIP_2016.csv~1.2601","ENSG00000170919","TPT1-AS1"
"BCK_eIF4E_RIP_2016.csv~1.2602","ENSG00000261893","CLK2"
